ID_numb,MenuCode,Menu_Nail,Cost,Choice,Order,Filter1,Not US,Repeated excluding other filters,Repeated and same demographics,Repetitions-2,IP,Completed,Date,Latitud ,Longitud,Duration,FirstClick,LastClick,PageSubmit,ClickCount,2Alt_Asked,3AltAsked,4Alt_Asked,5Alt_Asked,6Alt_Asked,Binary_Timing - First Click,Binary_high_Timing - Last Click,Binary_high_Timing - Page Submit,Binary_high_Timing - Click Count,Binary1_menu,Binary1_choice,Binary1_order,Binary2_menu,Binary2_choice,Binary2_order,Binary3_menu,Binary3_choice,Binary3_order,Binary4_menu,Binary4_choice,Binary4_order,Binary5_menu,Binary5_choice,Binary5_order,Binary6_menu,Binary6_choice,Binary6_order,Binary7_menu,Binary7_choice,Binary7_order,Binary8_menu,Binary8_choice,Binary8_order,Binary9_menu,Binary9_choice,Binary9_order,Binary10_menu,Binary10_choice,Binary10_order,Gender,Age,Education,Ethnicity,Marital_status,Income,Employment,Pairwise Comparisons -Order,,First_Question
2018,7,26,1,0,354,0,0,0,0,0,68.0.178.91,1,2018-09-17 11:33,33.6309967,-112.0939026,343,10.683,10.683,13.347,1,3,5,4,-,-,9.535,114.675,116.52,11,12,2,21,13,3,13,14,4,14,15,5,51,23,2,23,24,2,24,25,2,52,34,3,34,35,5,53,45,5,45,0,4,2,1,4,4,1,Q31|1-2|10|8|5|6|3-2|4|2-2|9|7,12,1
2019,7,26,1,0,345,0,0,0,0,0,107.5.199.80,1,2018-09-17 11:38,42.85549927,-85.88279724,220,0,0,11.415,0,3,4,5,-,-,14.293,70.361,72.55,11,12,2,21,13,3,31,14,4,14,15,5,51,23,2,23,24,2,42,25,2,25,34,3,43,35,5,35,45,5,54,0,3,4,1,4,3,1,Q31|8|2-2|3-2|4|1-2|10|5|6|7|9,12,1
2020,7,26,1,4,354,0,1,0,0,0,190.124.31.9,1,2018-09-17 11:38,8,-66,168,12.456,12.456,14.751,1,3,5,4,-,-,4.863,25.031,27.586,10,12,2,21,13,1,13,14,4,41,15,5,51,23,3,23,24,4,24,25,2,52,34,4,34,35,5,53,45,5,45,1,3,3,1,2,3,1,Q31|6|10|8|7|5|3-2|9|1-2|2-2|4,21,0
2021,7,26,1,5,345,0,0,0,0,0,23.229.117.126,1,2018-09-17 11:39,34.0493927,-118.2640991,151,6.611,6.611,8.676,1,3,4,5,-,-,4.535,38.358,41.149,11,12,2,21,13,1,13,14,4,14,15,1,15,23,2,23,24,4,42,25,5,52,34,3,34,35,3,35,45,4,54,1,2,4,1,1,4,1,Q31|1-2|10|8|6|7|4|5|3-2|2-2|9,12,1
2022,7,26,1,3,543,0,0,0,0,0,98.127.106.159,1,2018-09-17 12:02,39.12640381,-108.5363007,103,7.451,7.451,8.228,1,5,4,3,-,-,2.351,27.735,29.133,10,12,2,21,13,3,31,14,4,14,15,5,51,23,3,32,24,4,42,25,5,25,34,3,34,35,3,53,45,5,54,0,3,4,1,1,1,1,Q31|8|10|9|7|4|3-2|6|1-2|5|2-2,12,1
2023,7,26,1,5,453,0,0,1,0,0,184.176.100.178,1,2018-09-17 12:07,33.37759399,-112.3873978,1079,1.521,3.979,6.746,2,4,5,3,-,-,1.986,60.478,63.105,12,12,1,12,13,3,31,14,1,41,15,5,51,23,3,23,24,4,42,25,5,25,34,3,43,35,3,53,45,5,54,1,3,4,4,2,7,1,Q31|10|7|1-2|8|2-2|4|6|5|9|3-2,21,0
2024,7,26,1,4,453,0,0,0,0,0,98.146.221.33,1,2018-09-17 12:33,46.7171936,-116.9179001,105,0.736,2.195,3.148,2,4,5,3,-,-,0.523,40.22,40.897,20,12,1,12,13,1,13,14,4,14,15,1,51,23,2,23,24,4,24,25,5,25,34,4,34,35,3,35,45,4,45,0,2,3,1,1,1,5,Q31|10|2-2|3-2|1-2|9|5|6|4|7|8,21,0
2025,7,26,1,5,453,0,0,0,0,0,64.25.207.20,1,2018-09-17 12:35,43.57859802,-84.58730316,358,3.579,12.715,13.06,4,4,5,3,-,-,10.453,142.047,146.808,16,12,2,21,13,3,31,14,1,41,15,5,15,23,3,23,24,2,24,25,2,25,34,3,34,35,5,53,45,5,45,1,2,4,1,1,4,1,Q31|10|5|1-2|8|6|7|9|3-2|4|2-2,21,0
2026,7,26,1,4,345,0,0,0,0,0,67.164.179.247,1,2018-09-17 13:20,39.70550537,-104.9664001,271,11.163,11.163,12.708,1,3,4,5,-,-,10.585,86.112,89.336,11,12,2,21,13,3,13,14,4,41,15,5,51,23,2,32,24,2,42,25,5,52,34,3,43,35,3,53,45,5,54,1,1,3,2,1,11,1,Q31|8|4|9|10|6|1-2|3-2|5|2-2|7,12,1
2027,7,26,1,5,345,0,0,0,0,0,74.178.27.51,1,2018-09-17 13:46,32.98309326,-80.12229919,363,11.902,20.452,21.346,3,3,4,5,-,-,4.915,74.959,75.962,21,12,2,21,13,3,13,14,4,14,15,5,51,23,2,23,24,2,24,25,5,52,34,3,43,35,5,53,45,5,45,1,3,4,3,2,7,1,Q31|1-2|5|6|9|2-2|8|10|3-2|7|4,21,0
2028,7,26,1,3,345,0,0,0,0,0,108.59.10.177,1,2018-09-17 15:49,39.67340088,-75.7052002,157,12.533,12.533,13.685,1,3,4,5,-,-,3.112,29.196,30.459,11,12,1,12,13,3,13,14,4,41,15,1,15,23,3,32,24,4,42,25,5,25,34,3,34,35,3,35,45,4,45,0,2,4,1,2,2,1,Q31|5|10|7|8|9|6|3-2|1-2|2-2|4,21,0
2003,17,7,3,0,12,0,0,0,0,0,196.17.66.254,1,2018-09-17 11:18,34.05439758,-118.2440033,83,0,0,1.711,0,1,2,-,-,-,7.573,29.49,31.361,11,12,1,12,13,1,13,14,1,41,15,1,51,23,3,32,24,2,42,25,5,25,34,3,43,35,5,53,45,5,45,1,2,5,1,1,12,1,Q31|8|7|4|9|3-2|10|1-2|2-2|5|6,12,0
2004,17,7,3,1,12,0,0,0,0,0,66.194.104.5,1,2018-09-17 11:18,27.81889343,-82.72899628,80,2.564,2.564,3.615,1,1,2,-,-,-,0.386,25.154,27.315,12,12,1,12,13,1,31,14,4,14,15,1,51,23,2,32,24,2,42,25,5,52,34,4,43,35,5,35,45,4,45,1,3,5,1,2,7,1,Q31|8|3-2|6|7|5|10|2-2|1-2|4|9,12,0
2005,17,7,3,2,21,0,0,0,0,0,67.8.193.168,1,2018-09-17 11:19,28.91099548,-81.1855011,68,3.527,3.527,5.104,1,2,1,-,-,-,0.474,17.693,18.173,11,12,2,21,13,3,13,14,4,14,15,5,15,23,2,32,24,2,42,25,2,25,34,4,34,35,3,35,45,5,54,0,4,3,1,4,3,1,Q31|3-2|6|7|10|4|1-2|9|8|5|2-2,21,1
2006,17,7,3,0,21,0,0,0,0,0,74.137.60.167,1,2018-09-17 11:19,38.36199951,-85.8891983,92,6.835,6.835,8.165,1,2,1,-,-,-,4.743,35.848,37.293,10,12,2,21,13,3,31,14,4,14,15,5,15,23,2,23,24,2,24,25,2,52,34,3,43,35,5,53,45,5,54,0,2,4,1,2,5,1,Q31|5|9|1-2|8|7|6|10|3-2|2-2|4,21,1
2007,17,7,3,1,21,0,0,0,0,0,174.230.0.124,1,2018-09-17 11:22,42.55299377,-83.48020172,157,21.636,21.642,23.07,2,2,1,-,-,-,2.975,43.753,44.678,43,12,1,21,13,3,13,14,1,41,15,5,51,23,3,23,24,4,24,25,2,25,34,3,34,35,3,53,45,5,45,0,2,4,1,2,12,1,Q31|5|9|1-2|10|2-2|8|3-2|4|6|7,21,1
2008,17,7,3,1,12,0,0,0,0,0,47.196.15.37,1,2018-09-17 11:22,27.86610413,-82.32649994,103,4.372,4.372,7.302,1,1,2,-,-,-,1.921,32.423,33.401,10,12,2,21,13,1,13,14,4,14,15,1,15,23,3,32,24,4,24,25,5,52,34,3,43,35,5,53,45,4,45,1,2,2,1,2,6,1,Q31|10|1-2|8|9|3-2|6|7|4|2-2|5,12,0
2009,17,7,3,1,21,0,0,0,0,0,72.183.179.116,1,2018-09-17 11:23,29.87289429,-98.01399994,159,4.681,4.681,6.032,1,2,1,-,-,-,2.186,49.018,50.395,12,12,1,12,13,3,13,14,4,41,15,1,15,23,3,32,24,4,24,25,5,52,34,3,43,35,3,53,45,4,54,1,2,4,3,1,3,1,Q31|4|1-2|9|6|8|3-2|5|10|7|2-2,12,0
2010,17,7,3,1,12,0,0,0,0,0,173.91.10.174,1,2018-09-17 11:24,41.55839539,-81.4756012,167,14.406,18.109,19.238,2,1,2,-,-,-,0.594,30.332,31.678,21,12,1,12,13,1,31,14,4,41,15,1,15,23,2,32,24,4,24,25,5,52,34,3,43,35,3,35,45,5,45,0,2,4,1,1,3,1,Q31|3-2|9|2-2|8|1-2|10|5|6|7|4,21,1
2011,17,7,3,1,12,0,1,0,0,0,119.30.45.115,1,2018-09-17 11:24,23.72900391,90.41119385,232,18.462,18.462,20.931,1,1,2,-,-,-,9.762,79.631,80.621,11,12,2,12,13,3,31,14,4,14,15,5,51,23,2,23,24,2,42,25,2,25,34,3,43,35,5,35,45,5,45,1,3,5,4,2,8,1,Q31|7|1-2|4|5|8|6|3-2|2-2|10|9,21,1
2012,17,7,3,1,12,0,0,0,0,0,96.66.40.97,1,2018-09-17 11:24,42.50280762,-83.76940155,41,0.284,0.284,1.118,1,1,2,-,-,-,0.109,9.021,10.491,10,12,2,12,13,1,13,14,4,14,15,1,51,23,2,32,24,4,24,25,2,25,34,3,43,35,3,35,45,4,45,1,2,4,1,2,9,1,Q31|10|8|4|3-2|7|5|1-2|2-2|6|9,12,0
2013,17,7,3,2,21,0,0,1,0,1,104.131.188.187,1,2018-09-17 11:25,33.76939392,-83.38970184,174,3.522,5.093,6.283,3,2,1,-,-,-,1.055,28.775,29.812,21,12,2,21,13,1,13,14,1,14,15,5,15,23,2,23,24,2,24,25,5,25,34,3,34,35,5,35,45,5,54,1,2,5,1,3,2,1,Q31|9|8|7|4|3-2|10|2-2|5|6|1-2,21,1
2014,17,7,3,2,21,0,0,0,0,0,50.102.28.79,1,2018-09-17 11:26,39.55450439,-87.12509918,473,38.52,38.52,39.687,1,2,1,-,-,-,16.409,79.155,80.721,12,12,1,21,13,3,13,14,4,41,15,5,15,23,3,23,24,2,42,25,5,52,34,3,43,35,3,53,45,5,45,1,2,4,1,2,4,4,Q31|7|3-2|9|6|5|1-2|2-2|10|8|4,12,0
2015,17,7,3,2,12,0,0,0,0,0,96.59.128.128,1,2018-09-17 11:26,28.08590698,-82.76249695,381,58.487,58.487,60.138,1,1,2,-,-,-,10.893,70.157,72.185,10,12,2,21,13,3,13,14,4,41,15,5,51,23,2,32,24,4,42,25,2,25,34,3,34,35,5,35,45,5,54,0,4,5,1,2,12,4,Q31|1-2|10|3-2|2-2|6|5|7|9|4|8,12,0
2016,17,7,3,2,21,0,0,0,0,0,207.255.35.44,1,2018-09-17 11:29,40.4367981,-78.33149719,408,10.385,48.969,50.979,8,2,1,-,-,-,5.409,153.034,153.953,153,12,2,12,13,3,13,14,4,41,15,5,51,23,3,32,24,4,42,25,5,25,34,3,34,35,3,53,45,5,45,1,4,4,1,1,4,1,Q31|7|4|9|6|8|5|3-2|1-2|10|2-2,12,0
2017,17,7,3,2,12,0,0,0,0,0,76.95.110.54,1,2018-09-17 11:32,34.14529419,-119.1091003,445,64.991,64.901,78.159,2,1,2,-,-,-,9.07,79.022,80.291,57,12,2,12,13,3,31,14,4,41,15,5,51,23,2,32,24,4,24,25,5,25,34,3,43,35,5,35,45,5,45,0,1,3,1,1,3,2,Q31|8|9|1-2|5|2-2|7|6|4|3-2|10,12,0
2018,17,7,3,0,12,0,0,0,0,0,68.0.178.91,1,2018-09-17 11:33,33.6309967,-112.0939026,343,42.381,42.381,45.488,1,1,2,-,-,-,9.535,114.675,116.52,11,12,2,21,13,3,13,14,4,14,15,5,51,23,2,23,24,2,24,25,2,52,34,3,34,35,5,53,45,5,45,0,4,2,1,4,4,1,Q31|1-2|10|8|5|6|3-2|4|2-2|9|7,12,0
2019,17,7,3,2,12,0,0,0,0,0,107.5.199.80,1,2018-09-17 11:38,42.85549927,-85.88279724,220,29.356,29.356,31.015,1,1,2,-,-,-,14.293,70.361,72.55,11,12,2,21,13,3,31,14,4,14,15,5,51,23,2,23,24,2,42,25,2,25,34,3,43,35,5,35,45,5,54,0,3,4,1,4,3,1,Q31|8|2-2|3-2|4|1-2|10|5|6|7|9,12,0
2020,17,7,3,2,12,0,1,0,0,0,190.124.31.9,1,2018-09-17 11:38,8,-66,168,6.162,20.266,22.171,2,1,2,-,-,-,4.863,25.031,27.586,10,12,2,21,13,1,13,14,4,41,15,5,51,23,3,23,24,4,24,25,2,52,34,4,34,35,5,53,45,5,45,1,3,3,1,2,3,1,Q31|6|10|8|7|5|3-2|9|1-2|2-2|4,21,1
2021,17,7,3,1,12,0,0,0,0,0,23.229.117.126,1,2018-09-17 11:39,34.0493927,-118.2640991,151,7.912,8.016,10.084,2,1,2,-,-,-,4.535,38.358,41.149,11,12,2,21,13,1,13,14,4,14,15,1,15,23,2,23,24,4,42,25,5,52,34,3,34,35,3,35,45,4,54,1,2,4,1,1,4,1,Q31|1-2|10|8|6|7|4|5|3-2|2-2|9,12,0
2022,17,7,3,2,21,0,0,0,0,0,98.127.106.159,1,2018-09-17 12:02,39.12640381,-108.5363007,103,4.684,4.684,6.372,1,2,1,-,-,-,2.351,27.735,29.133,10,12,2,21,13,3,31,14,4,14,15,5,51,23,3,32,24,4,42,25,5,25,34,3,34,35,3,53,45,5,54,0,3,4,1,1,1,1,Q31|8|10|9|7|4|3-2|6|1-2|5|2-2,12,0
2023,17,7,3,1,21,0,0,1,0,0,184.176.100.178,1,2018-09-17 12:07,33.37759399,-112.3873978,1079,12.278,15.713,17.906,2,2,1,-,-,-,1.986,60.478,63.105,12,12,1,12,13,3,31,14,1,41,15,5,51,23,3,23,24,4,42,25,5,25,34,3,43,35,3,53,45,5,54,1,3,4,4,2,7,1,Q31|10|7|1-2|8|2-2|4|6|5|9|3-2,21,1
2024,17,7,3,2,12,0,0,0,0,0,98.146.221.33,1,2018-09-17 12:33,46.7171936,-116.9179001,105,12.967,14.278,15.18,3,1,2,-,-,-,0.523,40.22,40.897,20,12,1,12,13,1,13,14,4,14,15,1,51,23,2,23,24,4,24,25,5,25,34,4,34,35,3,35,45,4,45,0,2,3,1,1,1,5,Q31|10|2-2|3-2|1-2|9|5|6|4|7|8,21,1
2025,17,7,3,2,21,0,0,0,0,0,64.25.207.20,1,2018-09-17 12:35,43.57859802,-84.58730316,358,16.473,16.473,18.571,1,2,1,-,-,-,10.453,142.047,146.808,16,12,2,21,13,3,31,14,1,41,15,5,15,23,3,23,24,2,24,25,2,25,34,3,34,35,5,53,45,5,45,1,2,4,1,1,4,1,Q31|10|5|1-2|8|6|7|9|3-2|4|2-2,21,1
2026,17,7,3,1,12,0,0,0,0,0,67.164.179.247,1,2018-09-17 13:20,39.70550537,-104.9664001,271,28.866,28.866,30.305,1,1,2,-,-,-,10.585,86.112,89.336,11,12,2,21,13,3,13,14,4,41,15,5,51,23,2,32,24,2,42,25,5,52,34,3,43,35,3,53,45,5,54,1,1,3,2,1,11,1,Q31|8|4|9|10|6|1-2|3-2|5|2-2|7,12,0
2027,17,7,3,0,21,0,0,0,0,0,74.178.27.51,1,2018-09-17 13:46,32.98309326,-80.12229919,363,23.439,80.766,81.962,4,2,1,-,-,-,4.915,74.959,75.962,21,12,2,21,13,3,13,14,4,14,15,5,51,23,2,23,24,2,24,25,5,52,34,3,43,35,5,53,45,5,45,1,3,4,3,2,7,1,Q31|1-2|5|6|9|2-2|8|10|3-2|7|4,21,1
2028,17,7,3,2,21,0,0,0,0,0,108.59.10.177,1,2018-09-17 15:49,39.67340088,-75.7052002,157,1.82,1.82,10.747,1,2,1,-,-,-,3.112,29.196,30.459,11,12,1,12,13,3,13,14,4,41,15,1,15,23,3,32,24,4,42,25,5,25,34,3,34,35,3,35,45,4,45,0,2,4,1,2,2,1,Q31|5|10|7|8|9|6|3-2|1-2|2-2|4,21,1
2003,17,7,2,0,12,0,0,0,0,0,196.17.66.254,1,2018-09-17 11:18,34.05439758,-118.2440033,83,0,0,1.243,0,1,2,-,-,-,7.573,29.49,31.361,11,12,1,12,13,1,13,14,1,41,15,1,51,23,3,32,24,2,42,25,5,25,34,3,43,35,5,53,45,5,45,1,2,5,1,1,12,1,Q31|8|7|4|9|3-2|10|1-2|2-2|5|6,12,0
2004,17,7,2,1,12,0,0,0,0,0,66.194.104.5,1,2018-09-17 11:18,27.81889343,-82.72899628,80,0.86,0.86,1.939,1,1,2,-,-,-,0.386,25.154,27.315,12,12,1,12,13,1,31,14,4,14,15,1,51,23,2,32,24,2,42,25,5,52,34,4,43,35,5,35,45,4,45,1,3,5,1,2,7,1,Q31|8|3-2|6|7|5|10|2-2|1-2|4|9,12,0
2005,17,7,2,2,12,0,0,0,0,0,67.8.193.168,1,2018-09-17 11:19,28.91099548,-81.1855011,68,0.699,0.699,1.789,1,1,2,-,-,-,0.474,17.693,18.173,11,12,2,21,13,3,13,14,4,14,15,5,15,23,2,32,24,2,42,25,2,25,34,4,34,35,3,35,45,5,54,0,4,3,1,4,3,1,Q31|3-2|6|7|10|4|1-2|9|8|5|2-2,21,1
2006,17,7,2,0,12,0,0,0,0,0,74.137.60.167,1,2018-09-17 11:19,38.36199951,-85.8891983,92,0.689,1.355,2.469,2,1,2,-,-,-,4.743,35.848,37.293,10,12,2,21,13,3,31,14,4,14,15,5,15,23,2,23,24,2,24,25,2,52,34,3,43,35,5,53,45,5,54,0,2,4,1,2,5,1,Q31|5|9|1-2|8|7|6|10|3-2|2-2|4,21,1
2007,17,7,2,1,12,0,0,0,0,0,174.230.0.124,1,2018-09-17 11:22,42.55299377,-83.48020172,157,11.472,11.477,12.796,2,1,2,-,-,-,2.975,43.753,44.678,43,12,1,21,13,3,13,14,1,41,15,5,51,23,3,23,24,4,24,25,2,25,34,3,34,35,3,53,45,5,45,0,2,4,1,2,12,1,Q31|5|9|1-2|10|2-2|8|3-2|4|6|7,21,1
2008,17,7,2,1,12,0,0,0,0,0,47.196.15.37,1,2018-09-17 11:22,27.86610413,-82.32649994,103,4.786,4.786,6.474,1,1,2,-,-,-,1.921,32.423,33.401,10,12,2,21,13,1,13,14,4,14,15,1,15,23,3,32,24,4,24,25,5,52,34,3,43,35,5,53,45,4,45,1,2,2,1,2,6,1,Q31|10|1-2|8|9|3-2|6|7|4|2-2|5,12,0
2009,17,7,2,2,21,0,0,0,0,0,72.183.179.116,1,2018-09-17 11:23,29.87289429,-98.01399994,159,6.704,8.142,10.277,2,2,1,-,-,-,2.186,49.018,50.395,12,12,1,12,13,3,13,14,4,41,15,1,15,23,3,32,24,4,24,25,5,52,34,3,43,35,3,53,45,4,54,1,2,4,3,1,3,1,Q31|4|1-2|9|6|8|3-2|5|10|7|2-2,12,0
2010,17,7,2,0,21,0,0,0,0,0,173.91.10.174,1,2018-09-17 11:24,41.55839539,-81.4756012,167,0.984,2.991,4.434,3,2,1,-,-,-,0.594,30.332,31.678,21,12,1,12,13,1,31,14,4,41,15,1,15,23,2,32,24,4,24,25,5,52,34,3,43,35,3,35,45,5,45,0,2,4,1,1,3,1,Q31|3-2|9|2-2|8|1-2|10|5|6|7|4,21,1
2011,17,7,2,2,21,0,1,0,0,0,119.30.45.115,1,2018-09-17 11:24,23.72900391,90.41119385,232,10.626,10.626,12.5,1,2,1,-,-,-,9.762,79.631,80.621,11,12,2,12,13,3,31,14,4,14,15,5,51,23,2,23,24,2,42,25,2,25,34,3,43,35,5,35,45,5,45,1,3,5,4,2,8,1,Q31|7|1-2|4|5|8|6|3-2|2-2|10|9,21,1
2012,17,7,2,1,12,0,0,0,0,0,96.66.40.97,1,2018-09-17 11:24,42.50280762,-83.76940155,41,0.32,0.32,0.852,1,1,2,-,-,-,0.109,9.021,10.491,10,12,2,12,13,1,13,14,4,14,15,1,51,23,2,32,24,4,24,25,2,25,34,3,43,35,3,35,45,4,45,1,2,4,1,2,9,1,Q31|10|8|4|3-2|7|5|1-2|2-2|6|9,12,0
2013,17,7,2,1,12,0,0,1,0,1,104.131.188.187,1,2018-09-17 11:25,33.76939392,-83.38970184,174,2.388,3.67,4.66,2,1,2,-,-,-,1.055,28.775,29.812,21,12,2,21,13,1,13,14,1,14,15,5,15,23,2,23,24,2,24,25,5,25,34,3,34,35,5,35,45,5,54,1,2,5,1,3,2,1,Q31|9|8|7|4|3-2|10|2-2|5|6|1-2,21,1
2014,17,7,2,1,12,0,0,0,0,0,50.102.28.79,1,2018-09-17 11:26,39.55450439,-87.12509918,473,26.918,36.394,38.176,3,1,2,-,-,-,16.409,79.155,80.721,12,12,1,21,13,3,13,14,4,41,15,5,15,23,3,23,24,2,42,25,5,52,34,3,43,35,3,53,45,5,45,1,2,4,1,2,4,4,Q31|7|3-2|9|6|5|1-2|2-2|10|8|4,12,0
2015,17,7,2,2,12,0,0,0,0,0,96.59.128.128,1,2018-09-17 11:26,28.08590698,-82.76249695,381,18.93,18.93,20.7,1,1,2,-,-,-,10.893,70.157,72.185,10,12,2,21,13,3,13,14,4,41,15,5,51,23,2,32,24,4,42,25,2,25,34,3,34,35,5,35,45,5,54,0,4,5,1,2,12,4,Q31|1-2|10|3-2|2-2|6|5|7|9|4|8,12,0
2016,17,7,2,1,21,0,0,0,0,0,207.255.35.44,1,2018-09-17 11:29,40.4367981,-78.33149719,408,5.284,23.126,24.447,9,2,1,-,-,-,5.409,153.034,153.953,153,12,2,12,13,3,13,14,4,41,15,5,51,23,3,32,24,4,42,25,5,25,34,3,34,35,3,53,45,5,45,1,4,4,1,1,4,1,Q31|7|4|9|6|8|5|3-2|1-2|10|2-2,12,0
2017,17,7,2,2,21,0,0,0,0,0,76.95.110.54,1,2018-09-17 11:32,34.14529419,-119.1091003,445,7.681,7.693,8.528,2,2,1,-,-,-,9.07,79.022,80.291,57,12,2,12,13,3,31,14,4,41,15,5,51,23,2,32,24,4,24,25,5,25,34,3,43,35,5,35,45,5,45,0,1,3,1,1,3,2,Q31|8|9|1-2|5|2-2|7|6|4|3-2|10,12,0
2018,17,7,2,2,12,0,0,0,0,0,68.0.178.91,1,2018-09-17 11:33,33.6309967,-112.0939026,343,14.598,14.598,18.157,1,1,2,-,-,-,9.535,114.675,116.52,11,12,2,21,13,3,13,14,4,14,15,5,51,23,2,23,24,2,24,25,2,52,34,3,34,35,5,53,45,5,45,0,4,2,1,4,4,1,Q31|1-2|10|8|5|6|3-2|4|2-2|9|7,12,0
2019,17,7,2,2,21,0,0,0,0,0,107.5.199.80,1,2018-09-17 11:38,42.85549927,-85.88279724,220,4.271,4.271,13.954,1,2,1,-,-,-,14.293,70.361,72.55,11,12,2,21,13,3,31,14,4,14,15,5,51,23,2,23,24,2,42,25,2,25,34,3,43,35,5,35,45,5,54,0,3,4,1,4,3,1,Q31|8|2-2|3-2|4|1-2|10|5|6|7|9,12,0
2020,17,7,2,2,21,0,1,0,0,0,190.124.31.9,1,2018-09-17 11:38,8,-66,168,8.546,8.546,10.568,1,2,1,-,-,-,4.863,25.031,27.586,10,12,2,21,13,1,13,14,4,41,15,5,51,23,3,23,24,4,24,25,2,52,34,4,34,35,5,53,45,5,45,1,3,3,1,2,3,1,Q31|6|10|8|7|5|3-2|9|1-2|2-2|4,21,1
2021,17,7,2,1,12,0,0,0,0,0,23.229.117.126,1,2018-09-17 11:39,34.0493927,-118.2640991,151,2.974,3.017,5.631,2,1,2,-,-,-,4.535,38.358,41.149,11,12,2,21,13,1,13,14,4,14,15,1,15,23,2,23,24,4,42,25,5,52,34,3,34,35,3,35,45,4,54,1,2,4,1,1,4,1,Q31|1-2|10|8|6|7|4|5|3-2|2-2|9,12,0
2022,17,7,2,2,21,0,0,0,0,0,98.127.106.159,1,2018-09-17 12:02,39.12640381,-108.5363007,103,2.483,2.483,3.885,1,2,1,-,-,-,2.351,27.735,29.133,10,12,2,21,13,3,31,14,4,14,15,5,51,23,3,32,24,4,42,25,5,25,34,3,34,35,3,53,45,5,54,0,3,4,1,1,1,1,Q31|8|10|9|7|4|3-2|6|1-2|5|2-2,12,0
2023,17,7,2,2,12,0,0,1,0,0,184.176.100.178,1,2018-09-17 12:07,33.37759399,-112.3873978,1079,4.894,4.894,9.003,1,1,2,-,-,-,1.986,60.478,63.105,12,12,1,12,13,3,31,14,1,41,15,5,51,23,3,23,24,4,42,25,5,25,34,3,43,35,3,53,45,5,54,1,3,4,4,2,7,1,Q31|10|7|1-2|8|2-2|4|6|5|9|3-2,21,1
2024,17,7,2,1,21,0,0,0,0,0,98.146.221.33,1,2018-09-17 12:33,46.7171936,-116.9179001,105,10.828,11.795,12.689,2,2,1,-,-,-,0.523,40.22,40.897,20,12,1,12,13,1,13,14,4,14,15,1,51,23,2,23,24,4,24,25,5,25,34,4,34,35,3,35,45,4,45,0,2,3,1,1,1,5,Q31|10|2-2|3-2|1-2|9|5|6|4|7|8,21,1
2025,17,7,2,2,21,0,0,0,0,0,64.25.207.20,1,2018-09-17 12:35,43.57859802,-84.58730316,358,10.608,30.948,32.049,5,2,1,-,-,-,10.453,142.047,146.808,16,12,2,21,13,3,31,14,1,41,15,5,15,23,3,23,24,2,24,25,2,25,34,3,34,35,5,53,45,5,45,1,2,4,1,1,4,1,Q31|10|5|1-2|8|6|7|9|3-2|4|2-2,21,1
2026,17,7,2,2,12,0,0,0,0,0,67.164.179.247,1,2018-09-17 13:20,39.70550537,-104.9664001,271,52.458,52.972,54.158,2,1,2,-,-,-,10.585,86.112,89.336,11,12,2,21,13,3,13,14,4,41,15,5,51,23,2,32,24,2,42,25,5,52,34,3,43,35,3,53,45,5,54,1,1,3,2,1,11,1,Q31|8|4|9|10|6|1-2|3-2|5|2-2|7,12,0
2027,17,7,2,2,12,0,0,0,0,0,74.178.27.51,1,2018-09-17 13:46,32.98309326,-80.12229919,363,4.106,19.785,24.717,3,1,2,-,-,-,4.915,74.959,75.962,21,12,2,21,13,3,13,14,4,14,15,5,51,23,2,23,24,2,24,25,5,52,34,3,43,35,5,53,45,5,45,1,3,4,3,2,7,1,Q31|1-2|5|6|9|2-2|8|10|3-2|7|4,21,1
2028,17,7,2,1,12,0,0,0,0,0,108.59.10.177,1,2018-09-17 15:49,39.67340088,-75.7052002,157,19.9,19.9,21.869,1,1,2,-,-,-,3.112,29.196,30.459,11,12,1,12,13,3,13,14,4,41,15,1,15,23,3,32,24,4,42,25,5,25,34,3,34,35,3,35,45,4,45,0,2,4,1,2,2,1,Q31|5|10|7|8|9|6|3-2|1-2|2-2|4,21,1
2003,17,7,1,0,12,0,0,0,0,0,196.17.66.254,1,2018-09-17 11:18,34.05439758,-118.2440033,83,0,0,2.284,0,1,2,-,-,-,7.573,29.49,31.361,11,12,1,12,13,1,13,14,1,41,15,1,51,23,3,32,24,2,42,25,5,25,34,3,43,35,5,53,45,5,45,1,2,5,1,1,12,1,Q31|8|7|4|9|3-2|10|1-2|2-2|5|6,12,0
2004,17,7,1,2,12,0,0,0,0,0,66.194.104.5,1,2018-09-17 11:18,27.81889343,-82.72899628,80,0.647,1.415,1.856,2,1,2,-,-,-,0.386,25.154,27.315,12,12,1,12,13,1,31,14,4,14,15,1,51,23,2,32,24,2,42,25,5,52,34,4,43,35,5,35,45,4,45,1,3,5,1,2,7,1,Q31|8|3-2|6|7|5|10|2-2|1-2|4|9,12,0
2005,17,7,1,2,21,0,0,0,0,0,67.8.193.168,1,2018-09-17 11:19,28.91099548,-81.1855011,68,1.141,1.141,2.513,1,2,1,-,-,-,0.474,17.693,18.173,11,12,2,21,13,3,13,14,4,14,15,5,15,23,2,32,24,2,42,25,2,25,34,4,34,35,3,35,45,5,54,0,4,3,1,4,3,1,Q31|3-2|6|7|10|4|1-2|9|8|5|2-2,21,1
